,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
50,2,0.008952778933858832,-0.6407801732123016,-3.856981991841012,-0.7776144738133589,0.7422016444823256,-1.1713546933977137,-2.2669064564034036,0.8041265198814492,0.6064222942386718,-2.1480082350029908,2.7621112374303403,2.271764274162402,-1.3047211095401816,-0.35782329337772,-2.896358969233643,1.9137564023751001,-0.20566674303521557,-1.9198919186295993,-0.35802437425647593,0.1796268359740405
51,0,0.7538229942895623,-0.2663370738952704,-3.8722298513503643,-1.5549259503811186,0.3536826619743151,1.8080054579930676,-0.05093716439267412,0.39009364620928544,-1.8084312266137084,0.371572971120695,-0.06981953054533138,1.0571309018155415,-1.635600093640961,-1.5108192104820724,0.17612491084059934,0.24498743319456068,0.926223336073499,2.4462637268628185,-0.6147693983502399,-1.8829949077790984
52,1,-0.13176047512412342,0.6449841858897066,-6.889932237252722,-3.061609078904597,1.3612421313510301,0.7924064399732369,0.09204518581847435,-0.1589559478759878,-1.4345159609970497,1.5594627805252945,1.3870096530158882,1.5292958379647539,-1.54464584276318,0.9030741661537632,0.5933140473607281,3.0023375358933144,0.8219665391429645,1.212232312217329,0.19572993127601435,0.8076091809105792
53,0,-0.4607334722984763,-1.2998118705264885,1.9034111071611646,1.9421126732120613,2.485677270012119,1.3154523974760364,0.9379114164415768,0.996554271160178,3.7580560291986687,-2.1197168953281182,2.5798615300383854,-3.6659229233789197,-2.6333532501393413,0.3829437874751175,-1.6851353249690502,-3.088570833922679,-4.513807756664592,-3.7216502582868958,-0.37631451664317395,0.33761111199631766
54,1,0.22123006986513546,2.0826269875491694,-4.970568177271762,-1.9732790773808837,0.5481424113225255,0.4970203852042733,1.4047667304573377,-2.1917662413075143,-2.408739145263654,-0.14555877714617912,3.1697240648098846,0.4293620211058262,0.0773085611132254,-0.7176659536227423,1.0602618539883653,0.9068602310507875,-0.40501676163428413,0.9246466174556678,-0.12134825700959978,0.08657874428878715
55,2,-1.5633358513281614,0.7820619146214057,2.678154980954108,5.454494771361915,-0.0003562820222424018,1.5125525177626697,0.1448642870881667,1.1992945405912583,-2.168073511853543,-2.7796599715938455,-0.9284421437413041,0.44983371061302957,-0.10418661458540887,-0.30658870047993003,2.573240234888524,-3.5369502801964066,-6.750602247208522,2.622968090387865,1.6061255910919179,0.3754880670784948
56,0,2.3601491061755815,0.36378404073977855,-0.2725731741281918,0.3036311163949744,0.42886483991895696,2.2686724038092687,-1.516355159325899,-0.882923950310254,-2.6349039116416333,-0.3492499025875605,-0.839850370680058,1.2583202872918364,-1.4998639451906812,-3.150234676450251,0.554604339025803,0.43616273173181275,4.210379171996566,0.36795663897167274,0.0606319018973987,1.5454249012596513
57,1,-1.838567517433808,0.8053344538773577,3.762001283028394,0.8944276846055099,-1.0591379573708437,1.1081631158909067,1.386363831608248,1.5682086196953575,-1.4736519074047183,0.8578681301566743,-1.7548287619280956,-2.5927342353879186,0.8775157828991534,-0.5651747869452471,3.27853363633865,-1.285682469507289,2.055574918511185,1.034070084211485,0.12681790569561002,-1.530819400804958
58,2,-0.9905051226617284,0.7302760016181503,2.1370207285126797,2.4877821947894865,0.09532739848968444,1.3058122325930275,0.30680208309926293,-1.1554825109013682,-0.20775026788481574,-4.253791072112616,-2.2569987783205243,-0.2261514893339753,-0.022225514249950756,-0.7611334345686449,-0.31452967946985,-4.199085615679492,-2.4048247139548953,0.09629001356254233,1.243993073945672,0.4661303832505961
59,0,0.8102833505493847,-1.7182205860712412,1.5888736966877324,1.3898385570666156,3.110480837284287,0.4747659916769613,1.6429752298858404,0.7920047320608952,-1.7896930903308554,0.3526341666121754,1.3431927521433924,-0.16430668401712553,-0.3075244904691897,-2.928598698183879,1.2095687371479977,-1.2982416730998094,2.131539669533241,-1.9522539405739594,0.08595657062742415,0.7282876418129228
60,2,-1.1288828120621195,0.4586138990091073,-0.43706918540384654,2.884613419290415,-0.05072387352720614,0.8607851257707343,2.8255044076403686,-0.1404679040851921,-1.6691551252556134,-1.6779141081641555,-1.4125543768288948,0.17713238368759568,-0.4759411274271511,0.08826567386990194,2.149703563086643,-4.56917933322456,-6.4554647479024245,2.8855645361857456,-0.12224289191317006,0.37890390918256855
61,2,1.4808469150857704,0.5440499595373877,8.195503057642641,6.71251351527431,1.2738591998979936,0.08783956766259834,0.6579955783952126,0.017076933605828376,-4.135109703982113,-2.0575721629507715,-0.06600109191213618,-2.2315602132245496,1.4277775876494472,-2.970336793657822,5.21612258092665,-3.7365080485436604,-2.109982499128629,0.9616664316636753,-1.1803457730181428,0.4240077622279945
62,0,-0.38499433411037143,0.8188600152362465,-2.2476297985677376,0.42826832107155943,-0.34292123394757035,0.35945067005692777,-0.5144020679576465,-0.14076599165099063,-1.3787596995555584,0.15326733888405344,1.5175511517214852,0.8314545523684763,-2.659302979353816,-2.0169637934980096,0.14141912422995373,0.38153487069553493,0.596232529138789,-0.47253450188031987,-1.4370655511045416,1.6752032899992204
63,2,0.33754542457837294,-0.8649732880170514,-8.101718397261354,1.6259969125315072,-0.24904476756506658,-0.6214655648086566,2.2114222701769846,0.16765046992162533,-1.6392989969214737,-1.9551011251078223,2.8354661095318097,1.4928298051396152,-4.213454743889919,0.3816927294526432,0.6972986719337982,-2.9848836319426892,-10.711692553082267,2.7624545860450707,-1.0104224274620033,1.0320459740101209
64,2,0.36234411214918216,-0.0909302085998887,-5.421819278772963,1.48254541573597,0.7471265143734169,0.6191579450660872,1.5472699871748161,1.2845389446491804,1.6888235088847132,-3.0817465555414816,2.9262848862977395,1.5093365874641174,-1.683597085227726,1.8524608005792045,-2.2024290260647756,-3.1560720076771407,-11.680502889078625,1.793229841582383,1.2741039883569796,-0.8812510970973858
65,0,-0.7799530822322613,0.7551143474868751,-0.14737532010029328,-0.9051878401522181,0.08852412533103032,-0.7478445549712932,-1.6194186104448505,0.8202492163858273,1.9528193748306815,-1.2661064952504135,-2.973605987494799,2.312778634289692,-0.010482619697260581,-0.5155334603381739,-3.7003721099838707,-0.9162195667365142,1.0579306055498277,1.574329314976627,-1.070211412369432,-0.053312580015841604
66,2,1.1128038883807512,-1.4126939609414308,5.864646175550016,-5.494854929839409,1.3878290414875512,0.8021240608973548,-2.65403628876423,0.6049867853437219,1.335968249502104,-0.9128976535395782,-0.9927591899899354,-1.3193896800464895,4.171387433355299,-5.640299849960639,-4.882135581214419,1.7379095470359602,16.667410396770613,-3.187001369762431,0.1256636308915576,-0.5845042315160137
67,0,0.8728959605595711,0.5951849650240413,-0.026899625703239116,-0.7186742639194522,-0.4500303463604798,-0.512826706194161,-0.03470946986607967,-0.6565125756802215,-0.19357107075077593,-2.8714099077459707,-1.3139118062731752,-0.7217191089437068,0.44611398400642766,-0.17314159245319768,-0.39179982291807414,-1.3220247138241883,1.4208122138753547,-0.5252373117466144,1.5353855569347037,1.2144324338148877
68,0,0.5536312869869676,2.2415818343486245,-0.9497808478608837,3.4912963719208454,-0.9846191603214814,1.3891650180945294,-1.2888891564607134,0.7779128389164691,7.583244778940221,1.9985611721803065,4.205864224460746,-0.6590548879083051,-5.870535547810209,2.186724566305061,-4.870473804617044,-1.7445691590160028,-14.182506519767669,2.091469621386071,-0.9771239090742566,0.7087377501282579
69,2,-0.6469295680078543,-0.5046946194748502,-9.158025437628254,-1.4111636578270126,0.752510823071176,0.283554727515197,1.545576838676788,-0.6733017623855073,-1.1449141695859937,-2.3450362103915214,-0.47164175834279176,0.7150726902751633,-5.040374347292948,0.5485913853156333,-0.09680056032544956,-2.482303707674063,-5.147576777584902,1.9878250178175203,2.273168290210565,-0.35123070292149305
70,2,0.4417634978541598,-0.2114014366416945,-2.119151361864858,0.7920899141860273,-0.31059374136420737,-0.1988658935311121,0.07173791266585486,-0.08522043659897482,2.292276135723301,-3.121674043525655,1.554236879684567,0.3201525131869738,-1.2892448473919151,0.6714930722441369,-2.8398201027183925,-2.3949266079787197,-6.047350342609207,-0.049649952934869596,-0.15081435179331396,0.7806125026180989
71,0,-0.6072202669352972,2.1614432491036384,4.859674891734949,-0.7595735164207065,-0.9500610882435153,0.21911818906145103,-2.076566843732126,-0.8674402932333153,0.7825001653900455,-1.9498035174050679,0.36591247475635325,0.9084182667647859,4.60400596379878,-3.620736100212325,-3.7867897814529616,-0.7926226283225104,3.254596343683593,2.593505001648921,1.0473186083999848,-0.34890209901129043
